Date,BAC,C,GS,JPM,MS,WFC
2023-04-03 14:15:00+00:00,28.83,47.18,327.25,130.95,87.955,37.98
2023-04-03 14:30:00+00:00,28.625,46.94,325.91,130.39,87.47,37.73
2023-04-03 14:45:00+00:00,28.48,46.5568,324.31,129.8125,87.08,37.575
2023-04-03 15:00:00+00:00,28.39,46.495,323.237,129.57,86.71,37.515
2023-04-03 15:15:00+00:00,28.3499,46.58,323.7099,129.525,86.82,37.49
2023-04-03 15:30:00+00:00,28.43,46.67,324.715,129.86,86.925,37.575
2023-04-03 15:45:00+00:00,28.43,46.734,324.93,130.03,87.1,37.5925
2023-04-03 16:00:00+00:00,28.4699,46.81,324.98,129.93,87.07,37.575
2023-04-03 16:15:00+00:00,28.4618,46.835,325.34,130.11,87.23,37.555
2023-04-03 16:30:00+00:00,28.4801,46.86,325.34,130.24,87.33,37.575
2023-04-03 16:45:00+00:00,28.455,46.74,325.19,130.18,87.22,37.53
2023-04-03 17:00:00+00:00,28.525,46.81,325.73,130.375,87.27,37.5699
2023-04-03 17:15:00+00:00,28.475,46.74,325.11,130.19,87.12,37.56
2023-04-03 17:30:00+00:00,28.435,46.71,325.3,130.19,87.08,37.51
2023-04-03 17:45:00+00:00,28.445,46.72,325.5734,130.1383,87.06,37.545
2023-04-03 18:00:00+00:00,28.545,46.79,326.05,130.355,87.035,37.605
2023-04-03 18:15:00+00:00,28.5455,46.835,326.05,130.22,87.02,37.655
2023-04-03 18:30:00+00:00,28.6137,46.92,326.12,130.305,87.225,37.755
2023-04-03 18:45:00+00:00,28.605,46.89,325.8988,130.285,87.2,37.705
2023-04-03 19:00:00+00:00,28.575,46.815,325.67,130.29,87.14,37.6925
2023-04-03 19:15:00+00:00,28.57,46.7907,325.95,130.425,87.29,37.705
2023-04-03 19:30:00+00:00,28.545,46.815,326.2,130.235,87.25,37.705
2023-04-03 19:45:00+00:00,28.58,46.7,326.41,130.15,87.16,37.72
2023-04-03 20:00:00+00:00,28.59,46.71,326.52,130.16,87.16,37.72
2023-04-04 13:30:00+00:00,28.325,46.34,324.15,129.22,86.045,37.25
2023-04-04 13:45:00+00:00,28.255,46.3,323.59,128.95,85.75,37.1637
2023-04-04 14:00:00+00:00,28.18,46.27,323.31,128.555,85.65,37.12
2023-04-04 14:15:00+00:00,28.1581,46.185,323.15,128.605,85.55,37.03
2023-04-04 14:30:00+00:00,28.025,45.99,322.22,128.37,85.1,36.99
2023-04-04 14:45:00+00:00,27.9,45.855,321.43,128.01,85.17,36.84
2023-04-04 15:00:00+00:00,27.84,45.79,321.59,127.96,84.97,36.805
2023-04-04 15:15:00+00:00,27.86,45.895,322.25,128.17,85.09,36.75
2023-04-04 15:30:00+00:00,27.805,45.7543,321.83,127.8,84.94,36.5992
2023-04-04 15:45:00+00:00,27.795,45.77,321.3446,127.66,84.86,36.52
2023-04-04 16:00:00+00:00,27.7,45.79,320.63,127.62,84.75,36.435
2023-04-04 16:15:00+00:00,27.795,45.855,321.1,127.62,84.755,36.49
2023-04-04 16:30:00+00:00,27.8,45.83,320.825,127.86,84.74,36.525
2023-04-04 16:45:00+00:00,27.825,45.86,320.805,128.04,84.7,36.525
2023-04-04 17:00:00+00:00,27.83,45.815,321.04,128.09,84.8,36.56
2023-04-04 17:15:00+00:00,27.7787,45.76,321.16,128.02,84.82,36.515
2023-04-04 17:30:00+00:00,27.854,45.91,321.483,128.14,84.78,36.635
2023-04-04 17:45:00+00:00,27.8,45.855,321.15,128.19,84.7131,36.64
2023-04-04 18:00:00+00:00,27.79,45.945,321.115,128.13,84.62,36.615
2023-04-04 18:15:00+00:00,27.709,45.69,320.33,127.77,84.35,36.545
2023-04-04 18:30:00+00:00,27.775,45.775,321.31,127.96,84.47,36.585
2023-04-04 18:45:00+00:00,27.8,45.81,321.18,127.89,84.43,36.62
2023-04-04 19:00:00+00:00,27.835,45.8878,321.53,128.05,84.43,36.6799
2023-04-04 19:15:00+00:00,27.82,45.83,321.4,128.06,84.33,36.645
2023-04-04 19:30:00+00:00,27.84,45.89,321.3,128.1,84.47,36.705
2023-04-04 19:45:00+00:00,27.98,46.09,322.65,128.4,84.82,36.81
2023-04-04 20:00:00+00:00,27.99,46.09,322.65,128.42,84.82,36.81
2023-04-05 13:30:00+00:00,27.555,45.755,319.44,127.11,83.7551,36.5
2023-04-05 13:45:00+00:00,27.8,46.05,321.85,127.69,84.27,36.85
2023-04-05 14:00:00+00:00,27.7099,45.64,320.38,127.5499,83.75,36.8
2023-04-05 14:15:00+00:00,27.67,45.61,320.35,127.6,83.75,36.69
2023-04-05 14:30:00+00:00,27.55,45.4699,320.15,127.27,83.67,36.57
2023-04-05 14:45:00+00:00,27.5497,45.45,320.015,127.25,83.5,36.56
2023-04-05 15:00:00+00:00,27.5163,45.39,320.095,127.33,83.495,36.58
2023-04-05 15:15:00+00:00,27.51,45.38,320.22,127.12,83.52,36.545
2023-04-05 15:30:00+00:00,27.59,45.495,320.97,127.48,83.7816,36.625
2023-04-05 15:45:00+00:00,27.6172,45.68,320.99,127.7,83.89,36.735
2023-04-05 16:00:00+00:00,27.51,45.555,320.31,127.49,83.72,36.6
2023-04-05 16:15:00+00:00,27.5064,45.54,319.995,127.435,83.715,36.57
2023-04-05 16:30:00+00:00,27.5617,45.56,319.945,127.43,83.72,36.61
2023-04-05 16:45:00+00:00,27.525,45.54,319.95,127.29,83.65,36.585
2023-04-05 17:00:00+00:00,27.605,45.6501,320.9725,127.47,83.935,36.765
2023-04-05 17:15:00+00:00,27.695,45.695,321.575,127.54,83.9229,36.8527
2023-04-05 17:30:00+00:00,27.615,45.625,320.63,127.29,83.71,36.785
2023-04-05 17:45:00+00:00,27.6599,45.66,320.73,127.3413,83.83,36.83
2023-04-05 18:00:00+00:00,27.65,45.705,321.005,127.52,83.86,36.829
2023-04-05 18:15:00+00:00,27.605,45.605,320.435,127.41,83.735,36.82
2023-04-05 18:30:00+00:00,27.5999,45.64,320.55,127.67,83.762,36.805
2023-04-05 18:45:00+00:00,27.605,45.65,320.77,127.595,83.82,36.81
2023-04-05 19:00:00+00:00,27.6038,45.66,320.37,127.615,83.66,36.85
2023-04-05 19:15:00+00:00,27.615,45.735,320.5975,127.71,83.72,36.875
2023-04-05 19:30:00+00:00,27.625,45.7479,320.89,127.735,83.66,36.885
2023-04-05 19:45:00+00:00,27.64,45.76,321.53,127.59,83.81,36.89
2023-04-05 20:00:00+00:00,27.61,45.76,321.53,127.61,83.82,36.89
2023-04-06 13:30:00+00:00,27.8012,45.86,320.79,127.33,83.77,37.22
2023-04-06 13:45:00+00:00,27.85,45.98,321.63,127.33,84.06,37.43
2023-04-06 14:00:00+00:00,27.985,46.165,322.57,127.7401,84.24,37.695
2023-04-06 14:15:00+00:00,27.91,46.025,322.25,127.75,84.09,37.71
2023-04-06 14:30:00+00:00,27.91,45.97,321.505,127.7,83.95,37.76
2023-04-06 14:45:00+00:00,27.85,45.93,321.81,127.67,83.94,37.72
2023-04-06 15:00:00+00:00,27.895,45.99,322.17,127.6,84.125,37.745
2023-04-06 15:15:00+00:00,27.83,45.88,321.61,127.53,84.065,37.765
2023-04-06 15:30:00+00:00,27.84,45.855,321.4858,127.49,83.985,37.83
2023-04-06 15:45:00+00:00,27.835,45.9,321.67,127.66,84.06,37.885
2023-04-06 16:00:00+00:00,27.8571,45.9,322.315,127.7719,84.23,37.9
2023-04-06 16:15:00+00:00,27.855,45.905,321.76,127.6282,84.135,37.92
2023-04-06 16:30:00+00:00,27.94,46.04,323.15,127.86,84.33,38.0574
2023-04-06 16:45:00+00:00,27.87,45.945,322.265,127.6971,84.12,37.915
2023-04-06 17:00:00+00:00,27.895,45.9657,322.45,127.79,84.205,37.97
2023-04-06 17:15:00+00:00,27.9,46.05,322.47,127.85,84.23,38.0
2023-04-06 17:30:00+00:00,27.895,46.0199,322.4,127.77,84.15,37.98
2023-04-06 17:45:00+00:00,27.875,45.95,322.09,127.595,83.995,37.9234
2023-04-06 18:00:00+00:00,27.905,45.965,322.3601,127.7458,84.0043,37.94
2023-04-06 18:15:00+00:00,27.94,46.03,322.5415,127.87,84.07,37.985
2023-04-06 18:30:00+00:00,27.9109,45.97,322.47,127.8899,84.13,37.995
2023-04-06 18:45:00+00:00,27.875,45.9399,321.95,127.71,83.975,37.86
2023-04-06 19:00:00+00:00,27.825,45.8601,322.0714,127.63,84.07,37.8099
2023-04-06 19:15:00+00:00,27.845,45.895,322.17,127.59,84.125,37.86
2023-04-06 19:30:00+00:00,27.84,45.88,322.085,127.455,84.1116,37.83
2023-04-06 19:45:00+00:00,27.83,45.85,322.41,127.51,84.19,37.895
2023-04-06 20:00:00+00:00,27.8204,45.9,322.4,127.47,84.19,37.9
2023-04-10 13:30:00+00:00,27.995,46.33,323.2422,127.4,83.955,38.0
2023-04-10 13:45:00+00:00,28.02,46.51,323.71,127.85,84.08,38.205
2023-04-10 14:00:00+00:00,27.965,46.61,323.7571,127.79,84.01,38.22
2023-04-10 14:15:00+00:00,28.03,46.65,323.43,128.07,83.93,38.26
2023-04-10 14:30:00+00:00,28.085,46.71,324.04,128.12,84.27,38.465
2023-04-10 14:45:00+00:00,28.0501,46.537,323.465,127.85,83.91,38.445
2023-04-10 15:00:00+00:00,28.025,46.55,324.12,127.935,83.98,38.45
2023-04-10 15:15:00+00:00,27.9734,46.47,323.62,127.79,83.87,38.46
2023-04-10 15:30:00+00:00,27.9179,46.38,323.73,127.585,83.755,38.425
2023-04-10 15:45:00+00:00,27.8829,46.2737,322.9691,127.465,83.5,38.31
2023-04-10 16:00:00+00:00,27.87,46.265,322.78,127.56,83.6,38.345
2023-04-10 16:15:00+00:00,27.8973,46.27,323.0575,127.565,83.72,38.385
2023-04-10 16:30:00+00:00,27.905,46.379,323.84,127.63,83.81,38.465
2023-04-10 16:45:00+00:00,27.915,46.47,324.06,127.67,83.92,38.465
2023-04-10 17:00:00+00:00,27.9383,46.455,323.74,127.71,84.02,38.48
2023-04-10 17:15:00+00:00,27.916,46.385,323.49,127.705,83.95,38.466
2023-04-10 17:30:00+00:00,27.925,46.455,323.485,127.675,84.0,38.495
2023-04-10 17:45:00+00:00,27.8699,46.45,323.21,127.67,83.75,38.45
2023-04-10 18:00:00+00:00,27.885,46.4473,323.745,127.665,83.82,38.485
2023-04-10 18:15:00+00:00,27.875,46.4238,323.78,127.65,83.84,38.455
2023-04-10 18:30:00+00:00,27.84,46.395,323.6,127.64,83.8,38.4217
2023-04-10 18:45:00+00:00,27.9,46.445,324.2,127.68,83.92,38.525
2023-04-10 19:00:00+00:00,27.83,46.405,324.17,127.58,83.85,38.595
2023-04-10 19:15:00+00:00,27.785,46.415,324.08,127.575,83.74,38.57
2023-04-10 19:30:00+00:00,27.875,46.48,324.135,127.65,83.85,38.675
2023-04-10 19:45:00+00:00,27.93,46.54,324.96,127.93,84.02,38.635
2023-04-10 20:00:00+00:00,27.94,46.52,324.96,127.89,84.0,38.63
2023-04-11 13:30:00+00:00,28.075,46.8025,325.35,128.17,84.47,38.87
2023-04-11 13:45:00+00:00,28.075,46.65,323.94,127.67,84.3034,38.9
2023-04-11 14:00:00+00:00,28.115,46.7874,325.34,127.88,84.52,39.0
2023-04-11 14:15:00+00:00,28.195,46.95,325.725,127.92,84.78,39.09
2023-04-11 14:30:00+00:00,28.3036,47.005,325.71,128.04,84.7,39.1932
2023-04-11 14:45:00+00:00,28.2934,46.92,325.54,127.97,84.71,39.205
2023-04-11 15:00:00+00:00,28.34,46.85,325.88,128.1,85.05,39.255
2023-04-11 15:15:00+00:00,28.325,46.88,326.67,128.275,85.21,39.28
2023-04-11 15:30:00+00:00,28.405,46.905,327.29,128.31,85.29,39.32
2023-04-11 15:45:00+00:00,28.54,47.085,328.19,128.69,85.51,39.43
2023-04-11 16:00:00+00:00,28.5238,47.04,328.43,128.73,85.47,39.405
2023-04-11 16:15:00+00:00,28.515,47.005,328.1,128.54,85.39,39.385
2023-04-11 16:30:00+00:00,28.51,46.865,327.59,128.27,85.25,39.325
2023-04-11 16:45:00+00:00,28.4946,46.93,327.45,128.2462,85.33,39.36
2023-04-11 17:00:00+00:00,28.485,46.975,327.84,128.33,85.25,39.315
2023-04-11 17:15:00+00:00,28.535,47.045,327.76,128.455,85.19,39.3
2023-04-11 17:30:00+00:00,28.5234,47.04,327.77,128.27,85.245,39.245
2023-04-11 17:45:00+00:00,28.545,47.025,328.14,128.34,85.505,39.295
2023-04-11 18:00:00+00:00,28.56,47.01,328.22,128.51,85.42,39.345
2023-04-11 18:15:00+00:00,28.585,47.045,328.54,128.5,85.56,39.3943
2023-04-11 18:30:00+00:00,28.61,47.05,328.7601,128.55,85.6927,39.35
2023-04-11 18:45:00+00:00,28.63,47.03,328.47,128.6419,85.63,39.37
2023-04-11 19:00:00+00:00,28.655,47.17,328.9713,128.76,85.65,39.44
2023-04-11 19:15:00+00:00,28.715,47.23,329.0,128.85,85.65,39.5
2023-04-11 19:30:00+00:00,28.71,47.31,328.6199,128.735,85.38,39.515
2023-04-11 19:45:00+00:00,28.7,47.2,327.51,128.56,85.1,39.37
2023-04-11 20:00:00+00:00,28.72,47.2,328.95,128.58,85.09,39.37
2023-04-12 13:30:00+00:00,28.855,47.34,330.0901,129.65,85.58,39.69
2023-04-12 13:45:00+00:00,28.8,47.3,329.34,129.865,85.52,39.5054
2023-04-12 14:00:00+00:00,28.69,47.13,329.67,129.74,85.6,39.35
2023-04-12 14:15:00+00:00,28.5486,46.96,328.55,129.39,85.35,39.175
2023-04-12 14:30:00+00:00,28.465,46.8,327.905,128.855,85.02,39.135
2023-04-12 14:45:00+00:00,28.46,46.7268,327.93,128.55,85.04,39.035
2023-04-12 15:00:00+00:00,28.435,46.635,327.87,128.25,84.95,38.97
2023-04-12 15:15:00+00:00,28.49,46.82,328.49,128.49,85.185,39.15
2023-04-12 15:30:00+00:00,28.485,46.74,329.46,128.37,85.32,39.24
2023-04-12 15:45:00+00:00,28.54,46.875,329.6893,128.63,85.51,39.325
2023-04-12 16:00:00+00:00,28.585,46.9,330.325,128.69,85.59,39.355
2023-04-12 16:15:00+00:00,28.58,46.9,331.05,128.735,85.62,39.38
2023-04-12 16:30:00+00:00,28.56,46.865,330.34,128.6797,85.63,39.34
2023-04-12 16:45:00+00:00,28.6137,46.945,330.95,128.82,85.735,39.36
2023-04-12 17:00:00+00:00,28.6465,46.99,331.5627,128.92,85.87,39.3667
2023-04-12 17:15:00+00:00,28.665,47.0,331.69,128.92,85.785,39.315
2023-04-12 17:30:00+00:00,28.695,46.945,331.26,129.03,85.82,39.315
2023-04-12 17:45:00+00:00,28.64,46.9887,331.18,129.0301,85.81,39.345
2023-04-12 18:00:00+00:00,28.69,47.07,331.7,129.48,86.0,39.415
2023-04-12 18:15:00+00:00,28.53,46.87,330.27,128.98,85.625,39.245
2023-04-12 18:30:00+00:00,28.53,46.81,329.89,128.8499,85.465,39.175
2023-04-12 18:45:00+00:00,28.53,46.8487,330.21,128.91,85.53,39.18
2023-04-12 19:00:00+00:00,28.455,46.78,329.48,128.74,85.36,39.125
2023-04-12 19:15:00+00:00,28.4099,46.715,329.5448,128.56,85.29,39.065
2023-04-12 19:30:00+00:00,28.435,46.88,330.17,128.58,85.38,39.125
2023-04-12 19:45:00+00:00,28.49,46.94,330.35,128.55,85.5,39.21
2023-04-12 20:00:00+00:00,28.51,46.92,330.24,128.6,85.47,39.23
2023-04-13 13:30:00+00:00,28.475,47.085,329.38,127.66,85.05,39.42
2023-04-13 13:45:00+00:00,28.51,46.87,329.505,127.545,84.97,39.39
2023-04-13 14:00:00+00:00,28.535,46.88,329.31,127.9,85.07,39.3825
2023-04-13 14:15:00+00:00,28.545,47.074,329.2798,128.2,85.33,39.465
2023-04-13 14:30:00+00:00,28.5248,47.065,329.53,128.1626,85.3,39.415
2023-04-13 14:45:00+00:00,28.555,47.091,330.0,128.19,85.375,39.385
2023-04-13 15:00:00+00:00,28.48,47.0,330.04,128.16,85.43,39.35
2023-04-13 15:15:00+00:00,28.5175,47.1201,330.6195,128.445,85.45,39.4201
2023-04-13 15:30:00+00:00,28.5225,47.065,330.76,128.6658,85.35,39.4314
2023-04-13 15:45:00+00:00,28.525,47.06,330.61,128.58,85.38,39.414
2023-04-13 16:00:00+00:00,28.5432,47.09,331.23,128.58,85.41,39.44
2023-04-13 16:15:00+00:00,28.575,47.155,331.945,128.57,85.57,39.455
2023-04-13 16:30:00+00:00,28.57,47.135,331.46,128.22,85.43,39.4717
2023-04-13 16:45:00+00:00,28.595,47.24,331.85,128.49,85.46,39.53
2023-04-13 17:00:00+00:00,28.605,47.27,331.6768,128.42,85.4,39.5774
2023-04-13 17:15:00+00:00,28.595,47.27,331.66,128.375,85.25,39.535
2023-04-13 17:30:00+00:00,28.6,47.325,331.11,128.51,85.29,39.535
2023-04-13 17:45:00+00:00,28.59,47.285,331.055,128.44,85.44,39.505
2023-04-13 18:00:00+00:00,28.58,47.36,330.76,128.52,85.33,39.565
2023-04-13 18:15:00+00:00,28.6001,47.45,330.85,128.485,85.365,39.6125
2023-04-13 18:30:00+00:00,28.62,47.485,331.3,128.7,85.41,39.63
2023-04-13 18:45:00+00:00,28.555,47.489,332.15,128.59,85.625,39.6024
2023-04-13 19:00:00+00:00,28.545,47.425,332.33,128.62,85.63,39.5523
2023-04-13 19:15:00+00:00,28.554,47.445,332.69,128.74,85.71,39.5504
2023-04-13 19:30:00+00:00,28.55,47.375,332.51,128.845,85.6791,39.625
2023-04-13 19:45:00+00:00,28.55,47.31,332.18,129.0099,85.69,39.66
2023-04-13 20:00:00+00:00,28.55,47.32,332.13,128.7,85.69,39.2
2023-04-14 13:30:00+00:00,29.41,48.8901,337.2,137.47,86.36,39.535
2023-04-14 13:45:00+00:00,29.6599,49.3501,339.1,138.585,87.34,40.295
2023-04-14 14:00:00+00:00,29.3573,48.61,336.8918,138.26,86.73,39.49
2023-04-14 14:15:00+00:00,29.365,48.635,336.13,138.2897,86.66,39.21
2023-04-14 14:30:00+00:00,29.3579,48.64,336.27,138.49,86.69,39.3871
2023-04-14 14:45:00+00:00,29.3765,48.855,336.96,138.829,86.455,39.755
2023-04-14 15:00:00+00:00,29.495,48.88,336.33,138.725,86.37,39.75
2023-04-14 15:15:00+00:00,29.4594,48.835,336.15,138.39,86.1,39.7299
2023-04-14 15:30:00+00:00,29.32,48.64,335.98,138.27,86.08,39.65
2023-04-14 15:45:00+00:00,29.455,48.98,336.45,138.7915,86.27,39.7813
2023-04-14 16:00:00+00:00,29.4101,49.15,335.96,138.2175,86.11,39.82
2023-04-14 16:15:00+00:00,29.35,49.185,335.5,137.85,86.19,39.475
2023-04-14 16:30:00+00:00,29.37,49.26,335.89,138.2,86.49,39.385
2023-04-14 16:45:00+00:00,29.44,49.21,335.36,137.68,86.315,39.545
2023-04-14 17:00:00+00:00,29.435,49.52,336.24,138.23,86.61,39.605
2023-04-14 17:15:00+00:00,29.41,49.445,335.32,137.99,86.41,39.64
2023-04-14 17:30:00+00:00,29.365,49.44,334.58,137.9,86.35,39.505
2023-04-14 17:45:00+00:00,29.46,49.53,334.8,138.19,86.505,39.605
2023-04-14 18:00:00+00:00,29.54,49.59,335.69,138.46,86.75,39.705
2023-04-14 18:15:00+00:00,29.575,49.605,335.96,138.38,86.8,39.625
2023-04-14 18:30:00+00:00,29.555,49.5261,335.54,137.9734,86.785,39.54
2023-04-14 18:45:00+00:00,29.565,49.64,335.81,138.22,86.91,39.51
2023-04-14 19:00:00+00:00,29.5355,49.415,335.87,138.2589,86.7859,39.475
2023-04-14 19:15:00+00:00,29.5117,49.6,336.46,138.405,86.77,39.465
2023-04-14 19:30:00+00:00,29.545,49.83,337.192,138.86,86.96,39.575
2023-04-14 19:45:00+00:00,29.52,49.56,336.88,138.73,86.72,39.65
2023-04-14 20:00:00+00:00,29.52,49.75,336.92,138.75,86.71,39.64
2023-04-17 13:30:00+00:00,29.62,49.4369,335.62,138.855,86.97,39.82
2023-04-17 13:45:00+00:00,29.8,49.65,337.59,138.6,87.41,40.31
2023-04-17 14:00:00+00:00,29.7636,49.35,336.2907,138.17,87.035,40.225
2023-04-17 14:15:00+00:00,29.905,49.41,336.48,138.37,87.26,40.3447
2023-04-17 14:30:00+00:00,30.038,49.61,337.8,138.7004,87.7299,40.485
2023-04-17 14:45:00+00:00,29.99,49.435,337.72,138.63,87.8299,40.48
2023-04-17 15:00:00+00:00,29.875,49.23,337.24,138.4,87.78,40.475
2023-04-17 15:15:00+00:00,29.95,49.215,338.39,138.56,88.0824,40.635
2023-04-17 15:30:00+00:00,29.895,49.325,338.14,138.2,87.975,40.6028
2023-04-17 15:45:00+00:00,29.92,49.35,338.93,138.26,88.14,40.65
2023-04-17 16:00:00+00:00,30.0771,49.445,339.3,138.65,88.37,40.83
2023-04-17 16:15:00+00:00,30.115,49.58,340.0113,138.91,88.546,40.98
2023-04-17 16:30:00+00:00,30.1232,49.47,339.45,138.9882,88.36,40.93
2023-04-17 16:45:00+00:00,30.0892,49.45,339.1413,139.04,88.25,40.8441
2023-04-17 17:00:00+00:00,30.142,49.48,339.26,139.18,88.36,40.935
2023-04-17 17:15:00+00:00,30.1801,49.455,339.745,139.0307,88.495,40.93
2023-04-17 17:30:00+00:00,30.155,49.355,339.5327,139.02,88.485,40.98
2023-04-17 17:45:00+00:00,30.175,49.24,338.61,138.9534,88.33,40.97
2023-04-17 18:00:00+00:00,30.225,49.3929,338.81,139.27,88.5499,41.099
2023-04-17 18:15:00+00:00,30.235,49.41,338.82,139.29,88.66,41.0941
2023-04-17 18:30:00+00:00,30.2414,49.455,339.73,139.3881,88.94,40.985
2023-04-17 18:45:00+00:00,30.23,49.475,339.81,139.335,89.026,41.085
2023-04-17 19:00:00+00:00,30.29,49.565,340.27,139.43,89.17,41.17
2023-04-17 19:15:00+00:00,30.34,49.61,339.715,139.61,89.14,41.235
2023-04-17 19:30:00+00:00,30.275,49.485,339.32,139.515,88.99,41.105
2023-04-17 19:45:00+00:00,30.39,49.7,339.69,139.89,89.31,41.28
2023-04-17 20:00:00+00:00,30.4,49.69,339.68,139.83,89.29,41.3
2023-04-18 13:30:00+00:00,30.4232,49.955,330.68,139.45,90.05,41.48
2023-04-18 13:45:00+00:00,30.2202,49.78,328.75,139.85,89.2,41.28
2023-04-18 14:00:00+00:00,30.17,49.73,330.73,140.04,89.18,41.325
2023-04-18 14:15:00+00:00,29.955,49.55,331.26,139.97,88.96,41.25
2023-04-18 14:30:00+00:00,29.98,49.735,332.615,140.1571,89.375,41.3042
2023-04-18 14:45:00+00:00,29.995,49.82,333.48,140.065,89.49,41.32
2023-04-18 15:00:00+00:00,29.895,49.69,334.435,140.15,89.4901,41.29
2023-04-18 15:15:00+00:00,29.955,49.68,333.66,140.47,89.5,41.33
2023-04-18 15:30:00+00:00,30.055,49.68,333.1,140.675,89.65,41.405
2023-04-18 15:45:00+00:00,30.0466,49.685,334.09,140.88,89.84,41.4015
2023-04-18 16:00:00+00:00,30.1474,49.885,335.01,141.07,90.15,41.49
2023-04-18 16:15:00+00:00,30.175,49.925,334.75,140.96,90.2576,41.54
2023-04-18 16:30:00+00:00,30.255,50.03,334.85,141.12,90.31,41.525
2023-04-18 16:45:00+00:00,30.29,50.11,335.22,141.32,90.45,41.62
2023-04-18 17:00:00+00:00,30.455,50.19,336.17,141.32,90.43,41.7198
2023-04-18 17:15:00+00:00,30.48,50.185,335.94,141.4216,90.275,41.8
2023-04-18 17:30:00+00:00,30.345,50.175,335.4345,141.45,90.41,41.75
2023-04-18 17:45:00+00:00,30.53,50.175,335.25,141.68,90.335,41.89
2023-04-18 18:00:00+00:00,30.4832,50.155,334.5,141.44,90.255,41.895
2023-04-18 18:15:00+00:00,30.4789,50.265,334.28,141.5981,90.2725,41.98
2023-04-18 18:30:00+00:00,30.5197,50.18,333.67,141.735,90.17,41.945
2023-04-18 18:45:00+00:00,30.475,50.1324,333.23,141.57,90.13,41.91
2023-04-18 19:00:00+00:00,30.495,50.1999,333.925,141.42,90.2308,41.905
2023-04-18 19:15:00+00:00,30.495,50.175,333.92,141.4959,90.19,41.96
2023-04-18 19:30:00+00:00,30.595,50.2423,334.42,141.725,90.2,42.045
2023-04-18 19:45:00+00:00,30.55,50.085,334.17,141.37,89.8,41.85
2023-04-18 20:00:00+00:00,30.51,50.05,333.91,141.4,89.8,41.87
2023-04-19 13:30:00+00:00,29.82,49.54,332.23,140.87,88.4261,41.906
2023-04-19 13:45:00+00:00,29.9,49.66,333.36,141.1,88.636,42.137
2023-04-19 14:00:00+00:00,29.92,49.8,333.92,141.3809,89.26,42.22
2023-04-19 14:15:00+00:00,29.89,49.605,333.89,140.97,89.05,42.08
2023-04-19 14:30:00+00:00,30.025,49.66,335.37,141.21,89.4,42.115
2023-04-19 14:45:00+00:00,30.0601,49.67,334.11,141.07,89.92,42.18
2023-04-19 15:00:00+00:00,30.055,49.5867,334.02,141.12,89.83,42.11
2023-04-19 15:15:00+00:00,29.905,49.505,332.995,141.04,89.36,42.06
2023-04-19 15:30:00+00:00,29.8872,49.6276,333.18,140.7,89.4,41.995
2023-04-19 15:45:00+00:00,29.835,49.63,332.92,140.66,89.26,41.995
2023-04-19 16:00:00+00:00,29.895,49.675,332.47,140.6,89.1447,42.035
2023-04-19 16:15:00+00:00,29.9279,49.745,333.2,140.64,89.41,42.08
2023-04-19 16:30:00+00:00,30.0131,49.9322,334.14,140.85,89.8,42.04
2023-04-19 16:45:00+00:00,30.0015,49.99,334.41,140.85,89.82,42.0837
2023-04-19 17:00:00+00:00,29.9927,50.19,334.2,141.0,90.04,42.18
2023-04-19 17:15:00+00:00,30.005,50.165,334.64,140.92,90.17,42.0717
2023-04-19 17:30:00+00:00,29.985,50.175,334.83,140.9,90.219,42.09
2023-04-19 17:45:00+00:00,30.005,50.24,335.35,141.05,90.26,42.195
2023-04-19 18:00:00+00:00,30.025,50.325,335.55,140.99,90.46,42.305
2023-04-19 18:15:00+00:00,30.065,50.365,335.895,141.04,90.56,42.335
2023-04-19 18:30:00+00:00,29.9917,50.31,335.59,140.96,90.34,42.235
2023-04-19 18:45:00+00:00,30.045,50.35,335.55,141.042,90.22,42.295
2023-04-19 19:00:00+00:00,30.0783,50.335,335.4297,141.22,90.22,42.345
2023-04-19 19:15:00+00:00,30.075,50.435,336.18,141.38,90.34,42.395
2023-04-19 19:30:00+00:00,30.025,50.38,336.07,141.3,90.26,42.33
2023-04-19 19:45:00+00:00,30.05,50.395,336.86,141.18,90.44,42.24
2023-04-19 20:00:00+00:00,30.03,50.4,336.89,141.11,90.36,42.24
2023-04-20 13:30:00+00:00,29.98,49.91,336.5,140.76,90.43,41.915
2023-04-20 13:45:00+00:00,30.1331,49.845,336.35,141.04,91.175,41.93
2023-04-20 14:00:00+00:00,30.075,49.905,337.3376,141.19,91.5699,41.845
2023-04-20 14:15:00+00:00,30.0536,49.86,337.13,141.05,91.535,41.88
2023-04-20 14:30:00+00:00,30.1,49.94,338.2,141.27,91.65,41.9
2023-04-20 14:45:00+00:00,30.1627,49.97,338.39,141.33,91.78,41.96
2023-04-20 15:00:00+00:00,30.05,49.8,338.35,141.01,91.49,41.885
2023-04-20 15:15:00+00:00,29.935,49.585,338.05,140.5,91.0248,41.625
2023-04-20 15:30:00+00:00,29.945,49.505,337.75,140.475,90.79,41.525
2023-04-20 15:45:00+00:00,29.915,49.4474,337.87,140.46,90.51,41.575
2023-04-20 16:00:00+00:00,29.925,49.3581,337.74,140.457,90.59,41.585
2023-04-20 16:15:00+00:00,29.87,49.175,337.22,140.25,90.26,41.52
2023-04-20 16:30:00+00:00,29.94,49.21,337.4182,140.4,90.3601,41.545
2023-04-20 16:45:00+00:00,29.985,49.265,337.73,140.2799,90.45,41.585
